amm usages
2040337 Non_precise
2040338 Non_precise
2040348 Insecticide
2040349 Herbicide
2040350 Herbicide
2040351 Herbicide
2040352 Non_precise
2040353 Herbicide
2040354 Insecticide
2040368 Fongicide
2040369 Herbicide
2040371 Fongicide
2040376 Non_precise
2050001 Fongicide
2050030 Fongicide
2050037 Non_precise
2050038 Insecticide
2050040 Insecticide
2050041 Fongicide
2050042 Insecticide
2050043 Fongicide_|_Insecticide
2050046 Insecticide
2050050 Herbicide
2050073 Regulateur_de_croissance
2050074 Herbicide
2050075 Fongicide
2050076 Fongicide
2050077 Herbicide
2050078 Fongicide
2050090 Bactericide_|_Fongicide_|_Virucide
2050091 Substance_de_croissance
2050113 Fongicide
2050134 Fongicide
2050135 Fongicide
2050136 Insecticide
2050142 Molluscicide
2050143 Herbicide
2050144 Herbicide
2050145 Herbicide
2050146 Herbicide
2060001 Adjuvant
2060002 Fongicide
2060007 Fongicide
2060034 Insecticide
2060042 Insecticide
2060045 Non_precise
2060046 Molluscicide
2060047 Molluscicide
2060048 Non_precise
2060050 Fongicide
2060051 Fongicide
2060063 Herbicide
2060064 Insecticide
2060078 Adjuvant
2060079 Regulateur_de_croissance
2060084 Fongicide
2060085 Fongicide
2060086 Fongicide
2060088 Herbicide
2060091 Herbicide
2060093 Insecticide
2060098 Insecticide
2060099 Non_precise
2060113 Acaricide
2060114 Fongicide
2060115 Fongicide
2060116 Fongicide
2060118 Fongicide
2060119 Herbicide
2060120 Fongicide
2060125 Substance_de_croissance
2060126 Herbicide
2060127 Fongicide
2060128 Herbicide
2060129 Herbicide
2060130 Insecticide
2060131 Herbicide
2060132 Insecticide
2060133 Insecticide
2060134 Fongicide
2060137 Herbicide
2060141 Herbicide
2060160 Adjuvant
2060169 Herbicide
2060172 Fongicide
2060175 Molluscicide
2060192 Fongicide
2060194 Insecticide
2060208 Herbicide
2070041 Insecticide
2070092 Herbicide
2070107 Fongicide
2070108 Lutte_contre_le_gel
2070109 Non_precise
2070110 Non_precise
2070111 Fongicide
2070112 Fongicide
2070131 Non_precise
2070133 Herbicide
2070136 Fongicide
2070137 Fongicide
2070140 Fongicide
2070143 Fongicide
2070147 Adjuvant
2070159 Fongicide
2070168 Non_precise
2070170 Herbicide
2070173 Herbicide
2070174 Adjuv._Herbicide
2070175 Adjuv._Herbicide
2070176 Adjuv._Herbicide
2070178 Adjuv._Herbicide
2070184 Herbicide
2070185 Fongicide
2070190 Herbicide
2070193 Fongicide
2070196 Non_precise
2070197 Herbicide
2070198 Herbicide
2070204 Fongicide
2070221 Herbicide
2080004 Fongicide
2080010 Acaricide_|_Insecticide
2080018 Insecticide
2080019 Stimulateur_des_defenses_naturelles
2080020 Herbicide
2080021 Herbicide
2080023 Fongicide
2080024 Fongicide
2080025 Insecticide
2080026 Herbicide
2080029 Herbicide
2080030 Herbicide
2080031 Fongicide
2080037 Insecticide
2080038 Insecticide
2080039 Herbicide
2080049 Insecticide
2080053 Herbicide
2080054 Insecticide
2080055 Herbicide
2080056 Fongicide
2080057 Fongicide
2080059 Herbicide
2080060 Insecticide
2080061 Fongicide
2080062 Fongicide
2080063 Fongicide
2080069 Insecticide
2080070 Fongicide
2080079 Herbicide
2080080 Adjuv._Herbicide
2080085 Non_precise
2080086 Non_precise
2080088 Herbicide
2080089 Non_precise
2080090 Non_precise
2080091 Non_precise
2080092 Herbicide
2080094 Herbicide
2080097 Insecticide
2080098 Fongicide
2080099 Fongicide
2080100 Fongicide
2080101 Insecticide
2080102 Fongicide
2080103 Fongicide
2080104 Fongicide
2080105 Herbicide
2080107 Non_precise
2080108 Fongicide
2080109 Fongicide
2080112 Fongicide
2080113 Herbicide
2080114 Fongicide
2080115 Herbicide
2080116 Herbicide
2080117 Herbicide
2080119 Herbicide
2080120 Herbicide
2080121 Fongicide
2080123 Herbicide
2080124 Herbicide
2080125 Herbicide
2080129 Fongicide
2080132 Fongicide
2080133 Herbicide
2080134 Herbicide
2080135 Insecticide
2080136 Herbicide
2080144 Herbicide
2080145 Herbicide
2080147 Fongicide_|_Substance_de_croissance
2090001 Fongicide
2090002 Adjuvant
2090005 Fongicide
2090006 Adjuvant_|_Bouil._Herbicide
2090008 Fongicide
2090009 Herbicide
2090010 Herbicide
2090011 Herbicide
2090012 Herbicide
2090013 Adjuvant
2090015 Non_precise
2090016 Herbicide
2090017 Fongicide
2090018 Herbicide
2090019 Substance_de_croissance
2090020 Non_precise
2090021 Insecticide
2090024 Herbicide
2090025 Herbicide
2090026 Fongicide
2090028 Herbicide
2090029 Insecticide
2090030 Insecticide
2090031 Insecticide
2090032 Herbicide
2090033 Fongicide
2090034 Fongicide
2090035 Herbicide
2090036 Herbicide
2090037 Herbicide
2090038 Herbicide
2090039 Herbicide
2090040 Herbicide
2090041 Herbicide
2090042 Herbicide
2090043 Herbicide
2090044 Herbicide
2090045 Insecticide
2090046 Insecticide
2090047 Insecticide
2090048 Regulateur_de_croissance
2090049 Adjuvant
2090050 Insecticide
2090051 Limit._Destruct._Germes
2090052 Herbicide
2090053 Herbicide
2090054 Herbicide
2090055 Regulateur_de_croissance
2090056 Herbicide
2090057 Herbicide
2090059 Herbicide
2090060 Insecticide
2090061 Herbicide
2090062 Fongicide
2090063 Fongicide
2090064 Herbicide
2090065 Fongicide
2090067 Regulateur_de_croissance
2090068 Fongicide_|_Regulateur_de_croissance
2090069 Herbicide
2090070 Herbicide
2090071 Herbicide
2090072 Herbicide
2090075 Nematicide
2090078 Herbicide
2090079 Herbicide
2090080 Herbicide
2090082 Insecticide
2090087 Adjuvant
2090088 Adjuvant
2090090 Insecticide
2090091 Insecticide
2090092 Fongicide
2090093 Herbicide
2090094 Fongicide
2090095 Herbicide
2090096 Herbicide
2090098 Fongicide
2090099 Herbicide
2090100 Herbicide
2090101 Herbicide
2090102 Fongicide
2090103 Fongicide
2090104 Fongicide
2090105 Fongicide
2090106 Fongicide
2090107 Acaricide_|_Insecticide
2090108 Non_precise
2090109 Insecticide
2090111 Insecticide
2090112 Herbicide
2090113 Herbicide
2090114 Herbicide
2090115 Herbicide
2090116 Herbicide
2090117 Fongicide
2090118 Herbicide
2090119 Fongicide
2090121 Fongicide
2090122 Destruct._Mousses_|_Herbicide
2090123 Herbicide
2090124 Herbicide
2090125 Herbicide
2090126 Fongicide
2090127 Acaricide_|_Fongicide_|_Insecticide
2090128 Fongicide
2090129 Substance_de_croissance
2090130 Fongicide
2090131 Regulateur_de_croissance
2090132 Fongicide
2090133 Bactericide
2090134 Bactericide
2090135 Bactericide
2090136 Fongicide
2090137 Fongicide
2090138 Herbicide
2090139 Fongicide
2090140 Herbicide
2090141 Herbicide
2090142 Molluscicide
2090144 Molluscicide
2090145 Adjuvant
2090146 Insecticide
2090147 Herbicide
2090148 Fongicide
2090149 Regulateur_de_croissance
2090151 Herbicide
2090152 Herbicide
2090153 Herbicide
2090155 Herbicide
2090157 Fongicide
2090158 Herbicide
2090159 Herbicide
2090160 Herbicide
2090161 Fongicide
2090162 Herbicide
2090163 Herbicide
2090164 Herbicide
2090165 Herbicide
2090168 Fongicide
2090169 Fongicide
2090170 Fongicide
2090171 Fongicide
2090172 Fongicide
2090173 Fongicide
2090174 Herbicide
2090175 Herbicide
2090176 Herbicide
2090177 Acaricide_|_Fongicide_|_Insecticide
2090178 Fongicide
2090179 Regulateur_de_croissance
2090180 Non_precise
2090181 Adjuvant
2090183 Substance_de_croissance
2090184 Fongicide
2090185 Regulateur_de_croissance
2090186 Herbicide
2090187 Herbicide
2090188 Herbicide
2090189 Herbicide
2090190 Insecticide
2090191 Herbicide
2090199 Insecticide
2090200 Insecticide
2100001 Herbicide
2100002 Fongicide
2100004 Fongicide_|_Insecticide
2100005 Herbicide
2100006 Herbicide
2100007 Herbicide
2100008 Herbicide
2100009 Herbicide
2100011 Herbicide
2100012 Herbicide
2100013 Adjuv._Herbicide
2100014 Herbicide
2100015 Herbicide
2100016 Herbicide
2100017 Fongicide
2100018 Fongicide
2100019 Adjuvant
2100020 Acaricide
2100021 Fongicide
2100022 Herbicide
2100024 Herbicide
2100025 Acaricide_|_Insecticide
2100026 Insecticide
2100028 Herbicide
2100029 Herbicide
2100030 Molluscicide
2100033 Insecticide
2100034 Herbicide
2100035 Herbicide
2100036 Insecticide
2100037 Fongicide
2100038 Repulsif
2100040 Fongicide
2100041 Fongicide
2100051 Fongicide
2100052 Fongicide
2100053 Herbicide
2100056 Fongicide
2100057 Fongicide
2100058 Fongicide
2100059 Fongicide
2100060 Fongicide
2100064 Insecticide
2100065 Herbicide
2100066 Substance_de_croissance
2100067 Regulateur_de_croissance
2100069 Herbicide
2100070 Regulateur_de_croissance
2100071 Herbicide
2100072 Adjuvant
2100073 Non_precise
2100074 Fongicide
2100075 Fongicide
2100076 Insecticide
2100077 Engrais_NPK_entierement_d'origine_minerale_|_Insecticide
2100078 Insecticide
2100081 Insecticide
2100083 Herbicide
2100095 Herbicide
2100098 Herbicide
2100099 Herbicide
2100100 Herbicide
2100101 Substance_de_croissance
2100102 Herbicide
2100103 Substance_de_croissance
2100104 Fongicide
2100105 Insecticide
2100106 Herbicide
2100108 Fongicide
2100110 Fongicide
2100111 Herbicide
2100112 Regulateur_de_croissance
2100113 Herbicide
2100114 Fongicide
2100115 Herbicide
2100116 Herbicide
2100119 Adjuvant
2100120 Adjuvant
2100121 Insecticide
2100122 Insecticide
2100123 Regulateur_de_croissance
2100124 Herbicide
2100136 Herbicide
2100137 Herbicide
2100138 Herbicide
2100139 Herbicide
2100140 Herbicide
2100141 Adjuvant
2100142 Fongicide
2100143 Fongicide
2100144 Fongicide
2100145 Herbicide
2100146 Fongicide
2100147 Fongicide
2100148 Herbicide
2100149 Herbicide
2100151 Fongicide
2100152 Fongicide
2100153 Insecticide
2100154 Insecticide
2100155 Herbicide
2100156 Herbicide
2100157 Herbicide
2100158 Herbicide
2100159 Herbicide
2100160 Non_precise
2100161 Herbicide
2100162 Fongicide
2100163 Herbicide
2100164 Herbicide
2100165 Fongicide_|_Insecticide
2100166 Herbicide
2100167 Fongicide
2100175 Fongicide
2100176 Herbicide
2100177 Herbicide
2100178 Fongicide
2100179 Fongicide
2100180 Insecticide
2100181 Fongicide
2100182 Fongicide
2100183 Acaricide
2100184 Herbicide
2100185 Herbicide
2100186 Herbicide
2100188 Herbicide
2100190 Adjuv._Herbicide
2100192 Fongicide
2100193 Herbicide
2100194 Regulateur_de_croissance
2100195 Fongicide
2100198 Herbicide
2100199 Herbicide
2100201 Herbicide
2100202 Herbicide
2100203 Herbicide
2100204 Herbicide
2100205 Herbicide
2100206 Herbicide
2100207 Fongicide
2100208 Regulateur_de_croissance
2100209 Herbicide
2100210 Herbicide
2100212 Fongicide
2100214 Herbicide
2100215 Herbicide
2100216 Herbicide
2100217 Herbicide
2100218 Fongicide
2100219 Herbicide
2100220 Herbicide
2100221 Fongicide
2100231 Insecticide
2100232 Herbicide
2100234 Herbicide
2100235 Herbicide
2100237 Herbicide
2100240 Herbicide
2100241 Attractif_pheromone
2100242 Attractif_pheromone
2100244 Herbicide
2100246 Herbicide
2100248 Fongicide
2110001 Herbicide
2110003 Herbicide
2110004 Herbicide
2110005 Fongicide
2110006 Fongicide
2110007 Herbicide
2110008 Non_precise
2110009 Repulsif
2110010 Herbicide
2110011 Herbicide
2110012 Fongicide
2110013 Herbicide
2110014 Adjuvant
2110017 Insecticide
2110018 Fongicide
2110019 Herbicide
2110020 Herbicide
2110021 Fongicide
2110031 Molluscicide
2110033 Herbicide
2110040 Fongicide
2110046 Insecticide
2110055 Insecticide
2110056 Herbicide
2110059 Fongicide
2110060 Insecticide
2110061 Engrais_insecticide
2110062 Engrais_insecticide
2110063 Herbicide
2110065 Herbicide
2110067 Herbicide
2110068 Herbicide
2110069 Herbicide
2110070 Herbicide
2110071 Herbicide
2110072 Herbicide
2110073 Insecticide
2110074 Attractif_pheromone
2110075 Fongicide
2110076 Fongicide
2110077 Herbicide
2110078 Insecticide
2110079 Bactericide
2110081 Herbicide
2110082 Herbicide
2110083 Fongicide
2110084 Insecticide
2110085 Herbicide
2110086 Insecticide
2110090 Fongicide
2110091 Herbicide
2110092 Herbicide
2110093 Herbicide
2110095 Herbicide
2110096 Fongicide
2110097 Herbicide
2110098 Herbicide
2110099 Herbicide
2110100 Non_precise
2110101 Herbicide
2110102 Fongicide
2110103 Herbicide
2110104 Herbicide
2110105 Fongicide
2110106 Fongicide
2110107 Herbicide
2110108 Fongicide
2110109 Herbicide
2110110 Herbicide
2110111 Herbicide
2110112 Herbicide
2110113 Herbicide
2110114 Herbicide
2110115 Insecticide
2110120 Repulsif
2110121 Insecticide
2110134 Insecticide
2110135 Herbicide
2110141 Fongicide
2110142 Herbicide
2110143 Herbicide
2110144 Fongicide
2110145 Insecticide
2110146 Herbicide
2110147 Fongicide
2110148 Fongicide
2110149 Insecticide
2110150 Insecticide
2110151 Herbicide
2110152 Insecticide
2110153 Substance_de_croissance
2110154 Herbicide
2110155 Regulateur_de_croissance
2110156 Herbicide
2110159 Fongicide
2110160 Fongicide
2110161 Herbicide
2110162 Fongicide
2110163 Herbicide
2110164 Non_precise
2110165 Fongicide
2110166 Fongicide
2110167 Fongicide
2110168 Fongicide
2110170 Fongicide
2110171 Herbicide
2110172 Fongicide
2110173 Fongicide
2110174 Herbicide
2110176 Herbicide
2110177 Fongicide
2110178 Fongicide
2110179 Non_precise
2110180 Fongicide
2110181 Fongicide
2110186 Fongicide
2110188 Regulateur_de_croissance
2110189 Substance_de_croissance
2110191 Fongicide
2110192 Herbicide
2110193 Herbicide
2110194 Fongicide
2110195 Repulsif
2110196 Fongicide
2110197 Fongicide
2110198 Herbicide
2110199 Herbicide
2110200 Substance_de_croissance
2110201 Fongicide
2110202 Herbicide
2120002 Adjuv._Herbicide
2120008 Herbicide
2120014 Fongicide
2120015 Herbicide
2120016 Herbicide
2120018 Herbicide
2120019 Herbicide
2120020 Herbicide
2120021 Herbicide
2120030 Insecticide
2120032 Substance_de_croissance
2120033 Attractif_pheromone
2120034 Herbicide
2120035 Herbicide
2120036 Herbicide
2120037 Herbicide
2120039 Non_precise
2120041 Repulsif
2120042 Repulsif
2120048 Herbicide
2120049 Herbicide
2120050 Herbicide
2120051 Herbicide
2120052 Herbicide
2120057 Repulsif
2120058 Substance_de_croissance
2120059 Herbicide
2120060 Herbicide
2120061 Fongicide
2120062 Adjuvant
2120063 Fongicide
2120066 Herbicide
2120067 Fongicide
2120068 Non_precise
2120069 Nematicide
2120070 Fongicide
2120071 Insecticide
2120072 Herbicide
2120073 Herbicide
2120074 Adjuvant_|_Regulateur_de_croissance
2120075 Herbicide
2120076 Herbicide
2120081 Insecticide
2120082 Fongicide
2120083 Fongicide
2120086 Insecticide
2120087 Insecticide
2120088 Fongicide
2120089 Herbicide
2120090 Fongicide
2120091 Herbicide
2120092 Fongicide
2120093 Fongicide
2120101 Fongicide
2120102 Adjuvant
2120116 Herbicide
2120117 Herbicide
2120118 Herbicide
2120119 Fongicide
2120120 Herbicide
2120129 Insecticide
2120130 Attractif_pheromone
2120131 Herbicide
2120132 Fongicide
2120133 Herbicide
2120134 Molluscicide
2120143 Herbicide
2120150 Herbicide
2120151 Fongicide
2120153 Herbicide
2120154 Herbicide
2120155 Herbicide
2120156 Adjuv._Herbicide
2120157 Herbicide
2120158 Insecticide
2120159 Fongicide
2120160 Herbicide
2120163 Herbicide
2120168 Fongicide
2120171 Fongicide
2120172 Insecticide
2120173 Insecticide
2120174 Herbicide
2120175 Herbicide
2120176 Fongicide
2120177 Fongicide
2120179 Fongicide
2120180 Adjuvant
2120181 Herbicide
2120193 Herbicide
2120194 Herbicide
2120195 Fongicide
2120196 Fongicide
2120198 Adjuvant
2120199 Regulateur_de_croissance
2120205 Fongicide
2120206 Fongicide
2120207 Fongicide
2120208 Fongicide
2120209 Fongicide
2120210 Herbicide
2120213 Fongicide_|_Insecticide
2120214 Insecticide
2120216 Insecticide
2120219 Fongicide
2130009 Repulsif
2130010 Fongicide
2130011 Herbicide
2130012 Fongicide
2130033 Herbicide
2130034 Fongicide
2130040 Herbicide
2130043 Fongicide
2130044 Herbicide
2130049 Fongicide
2130054 Fongicide
2130055 Herbicide
2130059 Insecticide
2130060 Fongicide
2130061 Fongicide
2130063 Herbicide
2130066 Herbicide
2130067 Fongicide
2130068 Herbicide
2130069 Herbicide
2130075 Molluscicide
2130077 Fongicide
2130079 Fongicide
2130081 Molluscicide
2130082 Molluscicide
2130083 Insecticide
2130084 Molluscicide
2130085 Molluscicide
2130086 Molluscicide
2130087 Molluscicide
2130088 Molluscicide
2130089 Fongicide
2130091 Herbicide
2130092 Insecticide
2130093 Herbicide
2130103 Molluscicide
2130104 Insecticide
2130105 Molluscicide
2130106 Molluscicide
2130108 Attractif_pheromone
2130109 Attractif_pheromone
2130111 Insecticide
2130112 Insecticide
2130113 Herbicide
2130114 Insecticide
2130115 Insecticide
2130116 Adjuv._Herbicide
2130125 Herbicide
2130126 Herbicide
2130127 Herbicide
2130128 Herbicide
2130129 Acaricide_|_Insecticide
2130139 Insecticide
2130140 Herbicide
2130141 Herbicide
2130151 Regulateur_de_croissance
2130152 Fongicide
2130153 Herbicide
2130164 Herbicide
2130172 Insecticide
2130175 Insecticide
2130176 Insecticide
2130183 Fongicide
2130184 Herbicide
2130186 Insecticide
2130190 Herbicide
2130200 Fongicide
2130201 Fongicide
2130202 Fongicide
2130206 Herbicide
2130209 Insecticide
2130212 Insecticide
2130222 Fongicide
2130223 Herbicide
2130224 Fongicide
2130225 Fongicide
2130226 Fongicide
2130227 Fongicide
2130228 Fongicide
2130238 Herbicide
2130239 Herbicide
2130240 Fongicide
2130242 Herbicide
2130243 Fongicide
2130244 Fongicide
2130247 Substance_de_croissance
2130249 Herbicide
2130250 Herbicide
2130251 Insecticide
2130252 Herbicide
2130253 Herbicide
2130254 Herbicide
2130255 Fongicide
2130256 Fongicide
2130260 Substance_de_croissance
2130261 Insecticide
2130262 Herbicide
2130263 Herbicide
2130266 Fongicide
2130267 Fongicide
2130269 Fongicide
2130270 Fongicide
2130271 Fongicide
2130272 Attractif_pheromone
2130273 Attractif_pheromone
2130274 Herbicide
2130275 Herbicide
2130277 Fongicide
2130278 Fongicide
