"AMM" "annee" "substance" "classification" "quantite_substance" "usages" "Group_BioC" "Type_BioC" "Substance_BioC"
"268" "2000071" "2013" "2,4-d" "N_Organique" 2294,42179277 "Herbicide" NA NA NA
"269" "2000071" "2010" "dicamba" "N_Organique" 555,79132832 "Herbicide" NA NA NA
"270" "2000071" "2009" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 161435,3575224 "Herbicide" NA NA NA
"271" "2000071" "2018" "2,4-d" "N_Organique" 484,7717 "Herbicide" NA NA NA
"272" "2000071" "2008" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 163616,1119734 "Herbicide" NA NA NA
"273" "2000071" "2016" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 89898,983685 "Herbicide" NA NA NA
"274" "2000071" "2019" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 1071,528675 "Herbicide" NA NA NA
"275" "2000071" "2012" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 121110,4898956 "Herbicide" NA NA NA
"276" "2000071" "2017" "dicamba" "N_Organique" 172,73092 "Herbicide" NA NA NA
"277" "2000079" "2013" "cypermethrine" "N_Organique" 3051,87 "Insecticide" NA NA NA
"278" "2000079" "2011" "cypermethrine" "N_Organique" 7530,39 "Insecticide" NA NA NA
"279" "2000079" "2018" "cypermethrine" "N_Organique" 30 "Insecticide" NA NA NA
"280" "2000079" "2010" "cypermethrine" "N_Organique" 7350,2 "Insecticide" NA NA NA
"281" "2000079" "2009" "cypermethrine" "N_Organique" 7236,4 "Insecticide" NA NA NA
"282" "2000079" "2014" "cypermethrine" "N_Organique" 3096,872 "Insecticide" NA NA NA
"283" "2000079" "2017" "cypermethrine" "N_Organique" 645,06 "Insecticide" NA NA NA
"284" "2000079" "2016" "cypermethrine" "N_Organique" 2153,7 "Insecticide" NA NA NA
"285" "2000079" "2008" "cypermethrine" "N_Organique" 5052,29 "Insecticide" NA NA NA
"286" "2000079" "2012" "cypermethrine" "N_Organique" 4401,68 "Insecticide" NA NA NA
"287" "2000079" "2015" "cypermethrine" "N_Organique" 2600,51 "Insecticide" NA NA NA
"288" "2000079" "2019" "cypermethrine" "Env_A" 26,5 "Insecticide" NA NA NA
"289" "2000080" "2017" "clopyralid" "Autre" 19,092 "Herbicide" NA NA NA
"290" "2000080" "2010" "clopyralid" "N_Organique" 10052,364 "Herbicide" NA NA NA
"291" "2000080" "2011" "clopyralid" "Autre" 11456,526 "Herbicide" NA NA NA
"292" "2000080" "2012" "clopyralid" "Autre" 11232,823802 "Herbicide" NA NA NA
"293" "2000080" "2018" "clopyralid" "Autre" 27,0858 "Herbicide" NA NA NA
"294" "2000080" "2011" "triclopyr" "N_Organique" 45826,104 "Herbicide" NA NA NA
"295" "2000080" "2008" "triclopyr" "Autre" 41390,628 "Herbicide" NA NA NA
"296" "2000080" "2019" "clopyralid" "Autre" 12,66 "Herbicide" NA NA NA
"297" "2000080" "2013" "triclopyr" "N_Organique" 7950,156 "Herbicide" NA NA NA
"298" "2000080" "2019" "triclopyr" "Env_B" 50,64 "Herbicide" NA NA NA
"299" "2000080" "2010" "triclopyr" "N_Organique" 40209,456 "Herbicide" NA NA NA
"300" "2000080" "2018" "triclopyr" "N_Organique" 108,3432 "Herbicide" NA NA NA
"301" "2000080" "2015" "triclopyr" "N_Organique" 380,112 "Herbicide" NA NA NA
"302" "2000080" "2013" "clopyralid" "Autre" 1987,539 "Herbicide" NA NA NA
"303" "2000080" "2009" "triclopyr" "N_Organique" 39746,472 "Herbicide" NA NA NA
"304" "2000080" "2014" "triclopyr" "N_Organique" 743,28 "Herbicide" NA NA NA
"305" "2000080" "2014" "clopyralid" "Autre" 185,82 "Herbicide" NA NA NA
"306" "2000080" "2012" "triclopyr" "N_Organique" 44931,2952079 "Herbicide" NA NA NA
"307" "2000080" "2016" "triclopyr" "N_Organique" 127,92 "Herbicide" NA NA NA
"308" "2000080" "2008" "clopyralid" "N_Organique" 10347,657 "Herbicide" NA NA NA
"309" "2000080" "2017" "triclopyr" "N_Organique" 76,368 "Herbicide" NA NA NA
"310" "2000080" "2009" "clopyralid" "N_Organique" 9936,618 "Herbicide" NA NA NA
"311" "2000080" "2016" "clopyralid" "Autre" 31,98 "Herbicide" NA NA NA
"312" "2000080" "2015" "clopyralid" "Autre" 95,028 "Herbicide" NA NA NA
"313" "2000083" "2014" "folpel" "N_Organique" 128 "Fongicide" NA NA NA
"314" "2000083" "2017" "folpel" "T,_T+,_CMR" 32 "Fongicide" NA NA NA
"315" "2000083" "2009" "folpel" "N_Organique" 6144 "Fongicide" NA NA NA
"316" "2000083" "2008" "folpel" "N_Organique" 68 "Fongicide" NA NA NA
"317" "2000083" "2012" "folpel" "N_Organique" 7752 "Fongicide" NA NA NA
"318" "2000083" "2015" "folpel" "T,_T+,_CMR" 96 "Fongicide" NA NA NA
"319" "2000083" "2016" "folpel" "T,_T+,_CMR" 100 "Fongicide" NA NA NA
"320" "2000083" "2011" "folpel" "N_Organique" 7177,92 "Fongicide" NA NA NA
"321" "2000083" "2010" "folpel" "N_Organique" 12 "Fongicide" NA NA NA
"322" "2000083" "2013" "folpel" "N_Organique" 9380 "Fongicide" NA NA NA
"323" "2000084" "2012" "captane" "T,_T+,_CMR" 2232 "Fongicide" NA NA NA
"324" "2000084" "2015" "captane" "T,_T+,_CMR" 794,4 "Fongicide" NA NA NA
"325" "2000084" "2014" "captane" "T,_T+,_CMR" 488 "Fongicide" NA NA NA
"326" "2000084" "2013" "captane" "T,_T+,_CMR" 2960 "Fongicide" NA NA NA
"327" "2000084" "2011" "captane" "T,_T+,_CMR" 448 "Fongicide" NA NA NA
"328" "2000084" "2010" "captane" "T,_T+,_CMR" 108 "Fongicide" NA NA NA
"329" "2000084" "2008" "captane" "T,_T+,_CMR" 792 "Fongicide" NA NA NA
"330" "2000084" "2009" "captane" "T,_T+,_CMR" 2392 "Fongicide" NA NA NA
"331" "2000085" "2014" "clomazone" "N_Organique" 72,12447 "Herbicide" NA NA NA
"332" "2000085" "2012" "metazachlore" "N_Organique" 6244 "Herbicide" NA NA NA
"333" "2000085" "2008" "clomazone" "Autre" 2545,6518 "Herbicide" NA NA NA
"334" "2000085" "2009" "metazachlore" "Autre" 17048,25 "Herbicide" NA NA NA
"335" "2000085" "2015" "clomazone" "N_Organique" 15,4845 "Herbicide" NA NA NA
"336" "2000085" "2010" "clomazone" "Autre" 2873,57355 "Herbicide" NA NA NA
"337" "2000085" "2015" "metazachlore" "T,_T+,_CMR" 116,25 "Herbicide" NA NA NA
"338" "2000085" "2012" "clomazone" "N_Organique" 831,7008 "Herbicide" NA NA NA
"339" "2000085" "2016" "clomazone" "N_Organique" 5,8275 "Herbicide" NA NA NA
"340" "2000085" "2011" "clomazone" "Autre" 2000,72061 "Herbicide" NA NA NA
"341" "2000085" "2008" "metazachlore" "Autre" 19111,5 "Herbicide" NA NA NA
"342" "2000085" "2017" "metazachlore" "T,_T+,_CMR" 1,25 "Herbicide" NA NA NA
"343" "2000085" "2013" "clomazone" "N_Organique" 162,95355 "Herbicide" NA NA NA
"344" "2000085" "2010" "metazachlore" "N_Organique" 21573,375 "Herbicide" NA NA NA
"345" "2000085" "2011" "metazachlore" "N_Organique" 15020,425 "Herbicide" NA NA NA
"346" "2000085" "2014" "metazachlore" "N_Organique" 541,475 "Herbicide" NA NA NA
"347" "2000085" "2016" "metazachlore" "T,_T+,_CMR" 43,75 "Herbicide" NA NA NA
"348" "2000085" "2017" "clomazone" "N_Organique" 0,1665 "Herbicide" NA NA NA
"349" "2000085" "2009" "clomazone" "Autre" 2270,8269 "Herbicide" NA NA NA
"350" "2000085" "2013" "metazachlore" "N_Organique" 1223,375 "Herbicide" NA NA NA
"351" "2000086" "2015" "alphamethrine" "T,_T+,_CMR" 1,35 "Insecticide" NA NA NA
"352" "2000087" "2015" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 15459,9 "Fongicide" NA NA NA
"353" "2000087" "2008" "cuivre_de_l'hydroxyde_de_cuivre" "Autre" 88,125 "Fongicide" NA NA NA
"354" "2000087" "2017" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 15329,9625 "Fongicide" NA NA NA
"355" "2000087" "2016" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 17016,37875 "Fongicide" NA NA NA
"356" "2000087" "2019" "cuivre_de_l'hydroxyde_de_cuivre" "Sante_A" 24778,2375 "Fongicide" NA NA NA
"357" "2000087" "2010" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 1668,75 "Fongicide" NA NA NA
"358" "2000087" "2018" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 36844,29375 "Fongicide" NA NA NA
"359" "2000087" "2011" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 3703,875 "Fongicide" NA NA NA
"360" "2000087" "2009" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 721,5 "Fongicide" NA NA NA
"361" "2000087" "2013" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 5895,75 "Fongicide" NA NA NA
"362" "2000087" "2012" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 1256,25 "Fongicide" NA NA NA
"363" "2000087" "2014" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 17147,58 "Fongicide" NA NA NA
"364" "2000088" "2008" "glyphosate" "N_Organique" 1,8 "Herbicide" NA NA NA
"365" "2000089" "2009" "cuivre_du_sulfate_de_cuivre" "N_min?öral" 2,3 "Fongicide" NA NA NA
"366" "2000089" "2012" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 41,4 "Fongicide" NA NA NA
"367" "2000089" "2016" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 140,42 "Fongicide" NA NA NA
"368" "2000089" "2013" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 84,64 "Fongicide" NA NA NA
"369" "2000089" "2017" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 283,94 "Fongicide" NA NA NA
"370" "2000089" "2018" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 141,62 "Fongicide" NA NA NA
"371" "2000089" "2015" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 192,41 "Fongicide" NA NA NA
"372" "2000089" "2011" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 27,6 "Fongicide" NA NA NA
"373" "2000089" "2014" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 116,996 "Fongicide" NA NA NA
"374" "2000089" "2019" "cuivre_du_sulfate_de_cuivre" "Env_A" 160,78 "Fongicide" NA NA NA
"375" "2000091" "2010" "mancozebe" "N_Organique" 54312 "Fongicide" NA NA NA
"376" "2000091" "2011" "mancozebe" "N_Organique" 56984,25 "Fongicide" NA NA NA
"377" "2000091" "2019" "mancozebe" "CMR" 15 "Fongicide" NA NA NA
"378" "2000091" "2008" "mancozebe" "Autre" 39986,25 "Fongicide" NA NA NA
"379" "2000091" "2018" "mancozebe" "T,_T+,_CMR" 15 "Fongicide" NA NA NA
"380" "2000091" "2014" "mancozebe" "N_Organique" 30266,325 "Fongicide" NA NA NA
"381" "2000091" "2013" "mancozebe" "N_Organique" 24136,5 "Fongicide" NA NA NA
"382" "2000091" "2016" "mancozebe" "T,_T+,_CMR" 787,5 "Fongicide" NA NA NA
"383" "2000091" "2015" "mancozebe" "T,_T+,_CMR" 1503,75 "Fongicide" NA NA NA
"384" "2000091" "2009" "mancozebe" "N_Organique" 15610,5 "Fongicide" NA NA NA
"385" "2000091" "2017" "mancozebe" "T,_T+,_CMR" 472,5 "Fongicide" NA NA NA
"386" "2000091" "2012" "mancozebe" "N_Organique" 41985 "Fongicide" NA NA NA
"387" "2000095" "2013" "trifluraline" "Autre" 43,2 "Herbicide" NA NA NA
"388" "2000095" "2011" "trifluraline" "Autre" 86,4 "Herbicide" NA NA NA
"389" "2000095" "2008" "trifluraline" "N_Organique" 90652,8 "Herbicide" NA NA NA
"390" "2000095" "2009" "trifluraline" "Autre" 16,8 "Herbicide" NA NA NA
"391" "2000097" "2010" "metaldehyde" "Autre" 12144,72305 "Molluscicide" NA NA NA
"392" "2000097" "2014" "metaldehyde" "Autre" 2513,6 "Molluscicide" NA NA NA
"393" "2000097" "2009" "metaldehyde" "Autre" 14091,6786 "Molluscicide" NA NA NA
"394" "2000097" "2019" "metaldehyde" "Autre" 5,65 "Molluscicide" NA NA NA
"395" "2000097" "2013" "metaldehyde" "Autre" 9244,9511 "Molluscicide" NA NA NA
"396" "2000097" "2016" "metaldehyde" "Autre" 987,9 "Molluscicide" NA NA NA
"397" "2000097" "2017" "metaldehyde" "Autre" 39,65 "Molluscicide" NA NA NA
"398" "2000097" "2015" "metaldehyde" "Autre" 1299,7435 "Molluscicide" NA NA NA
"399" "2000097" "2012" "metaldehyde" "Autre" 16956,0857 "Molluscicide" NA NA NA
"400" "2000097" "2008" "metaldehyde" "Autre" 16186,395 "Molluscicide" NA NA NA
"401" "2000097" "2018" "metaldehyde" "Autre" 46,8 "Molluscicide" NA NA NA
"402" "2000097" "2011" "metaldehyde" "Autre" 15437,59905 "Molluscicide" NA NA NA
"403" "2000099" "2017" "chlorprophame" "T,_T+,_CMR" 2304,71 "Substance_de_croissance" NA NA NA
"404" "2000099" "2009" "chlorprophame" "N_Organique" 156,75 "Substance_de_croissance" NA NA NA
"405" "2000099" "2008" "chlorprophame" "Autre" 169 "Substance_de_croissance" NA NA NA
"406" "2000099" "2014" "chlorprophame" "N_Organique" 2175,25 "Substance_de_croissance" NA NA NA
"407" "2000099" "2016" "chlorprophame" "T,_T+,_CMR" 1934,95 "Substance_de_croissance" NA NA NA
"408" "2000099" "2015" "chlorprophame" "T,_T+,_CMR" 2941,51 "Substance_de_croissance" NA NA NA
"409" "2000099" "2019" "chlorprophame" "CMR" 15,8 "Substance_de_croissance" NA NA NA
"410" "2000099" "2018" "chlorprophame" "T,_T+,_CMR" 388,75 "Substance_de_croissance" NA NA NA
"411" "2000099" "2013" "chlorprophame" "N_Organique" 1831,75 "Substance_de_croissance" NA NA NA
"412" "2000099" "2010" "chlorprophame" "N_Organique" 310,018 "Substance_de_croissance" NA NA NA
"413" "2000099" "2012" "chlorprophame" "N_Organique" 600,51 "Substance_de_croissance" NA NA NA
"414" "2000099" "2011" "chlorprophame" "N_Organique" 612,51 "Substance_de_croissance" NA NA NA
"415" "2000100" "2011" "chlorprophame" "N_Organique" 849 "Substance_de_croissance" NA NA NA
"416" "2000100" "2010" "chlorprophame" "N_Organique" 325,8 "Substance_de_croissance" NA NA NA
"417" "2000100" "2016" "chlorprophame" "T,_T+,_CMR" 549 "Substance_de_croissance" NA NA NA
"418" "2000100" "2017" "chlorprophame" "T,_T+,_CMR" 19,5 "Substance_de_croissance" NA NA NA
"419" "2000100" "2009" "chlorprophame" "N_Organique" 222 "Substance_de_croissance" NA NA NA
"420" "2000100" "2014" "chlorprophame" "N_Organique" 24 "Substance_de_croissance" NA NA NA
"421" "2000100" "2008" "chlorprophame" "Autre" 81 "Substance_de_croissance" NA NA NA
"422" "2000100" "2012" "chlorprophame" "N_Organique" 568,5 "Substance_de_croissance" NA NA NA
"423" "2000100" "2013" "chlorprophame" "N_Organique" 733,5 "Substance_de_croissance" NA NA NA
"424" "2000101" "2014" "chlorprophame" "N_Organique" 3084 "Regulateur_de_croissance" NA NA NA
"425" "2000101" "2011" "chlorprophame" "N_Organique" 1290 "Regulateur_de_croissance" NA NA NA
"426" "2000101" "2009" "chlorprophame" "N_Organique" 127,5 "Regulateur_de_croissance" NA NA NA
"427" "2000101" "2018" "chlorprophame" "T,_T+,_CMR" 3867 "Regulateur_de_croissance" NA NA NA
"428" "2000101" "2013" "chlorprophame" "N_Organique" 1462,5 "Regulateur_de_croissance" NA NA NA
"429" "2000101" "2019" "chlorprophame" "CMR" 1497 "Regulateur_de_croissance" NA NA NA
"430" "2000101" "2017" "chlorprophame" "T,_T+,_CMR" 3496,5 "Regulateur_de_croissance" NA NA NA
"431" "2000101" "2012" "chlorprophame" "N_Organique" 1113 "Regulateur_de_croissance" NA NA NA
"432" "2000101" "2015" "chlorprophame" "T,_T+,_CMR" 2713,2 "Regulateur_de_croissance" NA NA NA
"433" "2000101" "2016" "chlorprophame" "T,_T+,_CMR" 3625,2 "Regulateur_de_croissance" NA NA NA
"434" "2000105" "2012" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 6,30272 "Insecticide" NA NA NA
"435" "2000105" "2010" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 33,557056001 "Insecticide" NA NA NA
"436" "2000105" "2016" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 30,6512 "Insecticide" NA NA NA
"437" "2000105" "2008" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 0 "Insecticide" NA NA NA
"438" "2000105" "2011" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 23,068608 "Insecticide" NA NA NA
"439" "2000105" "2009" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 73,565695999 "Insecticide" NA NA NA
"440" "2000105" "2015" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 6,68976 "Insecticide" NA NA NA
"441" "2000105" "2019" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 5,56864 "Insecticide" NA NA NA
"442" "2000105" "2014" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 5,239488 "Insecticide" NA NA NA
"443" "2000105" "2017" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 6,21088 "Insecticide" NA NA NA
"444" "2000105" "2013" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 11,64416 "Insecticide" NA NA NA
"445" "2000105" "2018" "bacillus_thuringiensis_serotype_3a_3b" "Autre" 3,86848 "Insecticide" NA NA NA
"446" "2000121" "2008" "isoxaflutole" "N_Organique" 1537,4 "Herbicide" NA NA NA
"447" "2000121" "2018" "isoxaflutole" "T,_T+,_CMR" 125,4 "Herbicide" NA NA NA
"448" "2000121" "2013" "isoxaflutole" "N_Organique" 188,23 "Herbicide" NA NA NA
"449" "2000121" "2017" "isoxaflutole" "T,_T+,_CMR" 126,85 "Herbicide" NA NA NA
"450" "2000121" "2009" "flufenacet" "N_Organique" 9042,624 "Herbicide" NA NA NA
"451" "2000121" "2016" "isoxaflutole" "T,_T+,_CMR" 87 "Herbicide" NA NA NA
"452" "2000121" "2013" "flufenacet" "N_Organique" 903,504 "Herbicide" NA NA NA
"453" "2000121" "2019" "flufenacet" "Env_A" 297,6 "Herbicide" NA NA NA
"454" "2000121" "2011" "flufenacet" "N_Organique" 5201,232 "Herbicide" NA NA NA
"455" "2000121" "2016" "flufenacet" "N_Organique" 417,6 "Herbicide" NA NA NA
"456" "2000121" "2011" "isoxaflutole" "N_Organique" 1083,59 "Herbicide" NA NA NA
"457" "2000121" "2019" "isoxaflutole" "CMR" 62 "Herbicide" NA NA NA
"458" "2000121" "2015" "isoxaflutole" "T,_T+,_CMR" 67 "Herbicide" NA NA NA
"459" "2000121" "2015" "flufenacet" "N_Organique" 321,6 "Herbicide" NA NA NA
"460" "2000121" "2014" "flufenacet" "N_Organique" 486,816 "Herbicide" NA NA NA
"461" "2000121" "2017" "flufenacet" "N_Organique" 608,88 "Herbicide" NA NA NA
"462" "2000121" "2008" "flufenacet" "N_Organique" 7379,52 "Herbicide" NA NA NA
"463" "2000121" "2009" "isoxaflutole" "N_Organique" 1883,88 "Herbicide" NA NA NA
"464" "2000121" "2018" "flufenacet" "N_Organique" 601,92 "Herbicide" NA NA NA
"465" "2000121" "2012" "flufenacet" "N_Organique" 2565,264 "Herbicide" NA NA NA
"466" "2000121" "2012" "isoxaflutole" "N_Organique" 534,43 "Herbicide" NA NA NA
"467" "2000121" "2010" "isoxaflutole" "N_Organique" 1565,155 "Herbicide" NA NA NA
"468" "2000121" "2014" "isoxaflutole" "N_Organique" 101,42 "Herbicide" NA NA NA
"469" "2000121" "2010" "flufenacet" "N_Organique" 7512,744 "Herbicide" NA NA NA
"470" "2000122" "2011" "metalaxyl-m" "Autre" 170,45 "Fongicide" NA NA NA
"471" "2000122" "2014" "metalaxyl-m" "Autre" 10728,4863 "Fongicide" NA NA NA
"472" "2000122" "2013" "metalaxyl-m" "Autre" 3478,87855 "Fongicide" NA NA NA
"473" "2000122" "2010" "metalaxyl-m" "Autre" 7 "Fongicide" NA NA NA
"474" "2000122" "2015" "metalaxyl-m" "Autre" 3164,8947456 "Fongicide" NA NA NA
"475" "2000122" "2017" "metalaxyl-m" "Autre" 6654,6396348 "Fongicide" NA NA NA
"476" "2000122" "2016" "metalaxyl-m" "Autre" 4228,6415488 "Fongicide" NA NA NA
"477" "2000122" "2012" "metalaxyl-m" "Autre" 11265,04365 "Fongicide" NA NA NA
"478" "2000122" "2018" "metalaxyl-m" "Autre" 6680,1067716 "Fongicide" NA NA NA
"479" "2000122" "2019" "metalaxyl-m" "Autre" 6419,196163 "Fongicide" NA NA NA
"480" "2000124" "2018" "bifenthrine" "Autre" 0,00084 "Insecticide" NA NA NA
"481" "2000124" "2016" "bifenthrine" "Autre" 0,00072 "Insecticide" NA NA NA
"482" "2000124" "2017" "bifenthrine" "Autre" 0,00072 "Insecticide" NA NA NA
"483" "2000124" "2010" "bifenthrine" "T,_T+,_CMR" 0,00737 "Insecticide" NA NA NA
"484" "2000124" "2015" "bifenthrine" "T,_T+,_CMR" 0,00536 "Insecticide" NA NA NA
"485" "2000124" "2009" "bifenthrine" "T,_T+,_CMR" 0,01466 "Insecticide" NA NA NA
"486" "2000124" "2014" "bifenthrine" "T,_T+,_CMR" 0,003 "Insecticide" NA NA NA
"487" "2000124" "2013" "bifenthrine" "Autre" 0,01734 "Insecticide" NA NA NA
"488" "2000124" "2019" "bifenthrine" "CMR" 0,00206 "Insecticide" NA NA NA
"489" "2000124" "2011" "bifenthrine" "T,_T+,_CMR" 0,0048 "Insecticide" NA NA NA
"490" "2000125" "2014" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 27494,8322 "Fongicide" NA NA NA
"491" "2000125" "2017" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 23446,248 "Fongicide" NA NA NA
"492" "2000125" "2015" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 25562,5044 "Fongicide" NA NA NA
"493" "2000125" "2008" "cuivre_du_sulfate_de_cuivre" "Autre" 23989,3678 "Fongicide" NA NA NA
"494" "2000125" "2016" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 25909,298 "Fongicide" NA NA NA
"495" "2000125" "2013" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 26315,5124 "Fongicide" NA NA NA
"496" "2000125" "2009" "cuivre_du_sulfate_de_cuivre" "N_min?öral" 30331,90419824 "Fongicide" NA NA NA
"497" "2000125" "2018" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 25813,2742 "Fongicide" NA NA NA
"498" "2000125" "2010" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 23460,39999746 "Fongicide" NA NA NA
"499" "2000125" "2011" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 25410,79479885 "Fongicide" NA NA NA
"500" "2000125" "2019" "cuivre_du_sulfate_de_cuivre" "Env_A" 28761,0606 "Fongicide" NA NA NA
"501" "2000125" "2012" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 25637,7636 "Fongicide" NA NA NA
"502" "2000128" "2011" "glyphosate" "N_Organique" 1552,119199725 "Herbicide" NA NA NA
"503" "2000128" "2008" "glyphosate" "N_Organique" 2,2 "Herbicide" NA NA NA
"504" "2000128" "2011" "diflufenicanil" "N_Organique" 93,127151976 "Herbicide" NA NA NA
"505" "2000128" "2012" "oxadiazon" "N_Organique" 1264,0992 "Herbicide" NA NA NA
"506" "2000128" "2010" "glyphosate" "N_Organique" 378,774799835 "Herbicide" NA NA NA
"507" "2000128" "2012" "diflufenicanil" "N_Organique" 75,845952 "Herbicide" NA NA NA
"508" "2000128" "2015" "diflufenicanil" "N_Organique" 1,379112 "Herbicide" NA NA NA
"509" "2000128" "2009" "diflufenicanil" "N_Organique" 0,43632 "Herbicide" NA NA NA
"510" "2000128" "2013" "oxadiazon" "N_Organique" 604,0356 "Herbicide" NA NA NA
"511" "2000128" "2015" "oxadiazon" "N_Organique" 22,9852 "Herbicide" NA NA NA
"512" "2000128" "2014" "diflufenicanil" "N_Organique" 7,06644 "Herbicide" NA NA NA
"513" "2000128" "2010" "oxadiazon" "N_Organique" 378,774799835 "Herbicide" NA NA NA
"514" "2000128" "2019" "diflufenicanil" "Env_B" 0,1896 "Herbicide" NA NA NA
"515" "2000128" "2011" "oxadiazon" "N_Organique" 1552,119199725 "Herbicide" NA NA NA
"516" "2000128" "2019" "oxadiazon" "Env_A" 3,16 "Herbicide" NA NA NA
"517" "2000128" "2017" "oxadiazon" "N_Organique" 6,7264 "Herbicide" NA NA NA
